CSE0000875,2006-01-13,159
CSE0000876,2001-04-14,120
CSE0000877,2008-10-29,123
CSE0000878,2015-05-31,15
CSE0000879,2011-08-30,54
CSE0000880,2008-11-22,24
CSE0000881,2012-04-19,45
CSE0000882,2011-01-17,15
CSE0000883,2016-09-13,95
CSE0000884,2014-06-19,42
CSE0000885,2006-04-11,155
CSE0000886,2011-06-25,138
CSE0000887,2007-12-12,116
CSE0000888,2005-06-12,135
CSE0000889,2004-01-19,125
CSE0000890,2021-07-28,42
CSE0000891,2021-07-21,118
CSE0000892,2017-12-27,152
CSE0000893,2005-10-30,104
CSE0000894,2014-04-13,108
CSE0000895,2007-03-20,11
CSE0000896,2019-06-09,14
CSE0000897,2017-03-21,136
CSE0000898,2020-03-21,67
CSE0000899,2000-04-28,127
CSE0000900,2011-08-31,59
CSE0000901,2019-01-27,71
CSE0000902,2004-04-20,9
CSE0000903,2019-09-12,18
CSE0000904,2021-09-27,146
CSE0000905,2009-01-26,110
CSE0000906,2007-11-06,24
CSE0000907,2002-11-28,18
CSE0000908,2008-12-18,14
CSE0000909,2010-12-21,68
CSE0000910,2009-10-13,147
CSE0000911,2007-02-02,88
CSE0000912,2013-11-05,95
CSE0000913,2001-09-12,124
CSE0000914,2016-12-27,166
CSE0000915,2009-07-08,153
CSE0000916,2004-05-22,78
CSE0000917,2001-12-10,87
CSE0000918,2012-09-14,110
CSE0000919,2019-07-10,55
CSE0000920,2014-11-29,74
CSE0000921,2002-07-12,52
CSE0000922,2018-03-04,18
CSE0000923,2010-07-27,52
CSE0000924,2013-01-08,54
CSE0000925,2005-10-19,77
CSE0000926,2015-10-06,111
CSE0000927,2002-01-06,81
CSE0000928,2017-04-17,122
CSE0000929,2019-09-30,56
CSE0000930,2006-01-02,3
CSE0000931,2011-06-08,47
CSE0000932,2018-09-24,67
CSE0000933,2003-10-29,55
CSE0000934,2010-03-06,32
CSE0000935,2000-11-10,59
CSE0000936,2003-08-24,83
CSE0000937,2021-03-15,55
CSE0000938,2013-07-22,98
CSE0000939,2004-02-29,166
CSE0000940,2018-07-19,105
CSE0000941,2018-09-25,112
CSE0000942,2002-07-28,112
CSE0000943,2011-01-12,53
CSE0000944,2003-02-14,49
CSE0000945,2003-12-12,55
CSE0000946,2001-02-19,154
CSE0000947,2004-02-28,85
CSE0000948,2012-04-22,145
CSE0000949,2008-08-24,41
CSE0000950,2020-10-07,98
CSE0000951,2013-03-13,72
CSE0000952,2013-05-07,165
CSE0000953,2007-10-16,84
CSE0000954,2010-03-25,55
CSE0000955,2009-05-15,19
CSE0000956,2020-11-11,134
CSE0000957,2005-09-01,127
CSE0000958,2021-03-16,58
CSE0000959,2010-02-08,152
CSE0000960,2005-10-13,159
CSE0000961,2013-04-13,50
CSE0000962,2013-04-19,143
CSE0000963,2003-03-27,6
CSE0000964,2001-08-21,148
CSE0000965,2020-04-21,117
CSE0000966,2016-06-25,70
CSE0000967,2001-05-13,14
CSE0000968,2006-05-18,63
CSE0000969,2014-03-10,136
CSE0000970,2001-04-07,103
CSE0000971,2017-01-01,21
CSE0000972,2020-04-24,137
CSE0000973,2002-09-14,62
CSE0000974,2017-04-06,91
CSE0000975,2014-11-03,42
CSE0000976,2015-08-04,81
CSE0000977,2005-04-09,155
CSE0000978,2000-02-24,22
CSE0000979,2006-04-10,115
CSE0000980,2018-08-07,154
CSE0000981,2014-03-29,56
CSE0000982,2002-01-07,30
CSE0000983,2004-03-21,82
CSE0000984,2009-06-25,23
CSE0000985,2002-09-18,130
CSE0000986,2000-01-15,70
CSE0000987,2001-07-10,105
CSE0000988,2019-09-13,44
CSE0000989,2014-03-02,166
CSE0000990,2013-09-06,59
CSE0000991,2017-02-09,151
CSE0000992,2016-02-29,12
CSE0000993,2001-02-10,39
CSE0000994,2019-01-02,104
CSE0000995,2019-01-09,155
CSE0000996,2001-03-16,115
CSE0000997,2021-07-27,69
CSE0000998,2016-12-02,30
CSE0000999,2010-01-16,48
CSE0001000,2006-06-16,24
CSE0001001,2016-08-10,134
CSE0001002,2016-10-11,66
CSE0001003,2007-11-23,138
CSE0001004,2010-05-19,118
CSE0001005,2015-08-29,76
CSE0001006,2010-04-15,153
CSE0001007,2003-05-22,12
CSE0001008,2011-01-04,100
CSE0001009,2018-03-24,137
CSE0001010,2008-06-09,41
CSE0001011,2015-10-11,24
CSE0001012,2016-07-08,104
CSE0001013,2001-06-29,83
CSE0001014,2013-06-25,66
CSE0001015,2007-06-27,78
CSE0001016,2021-06-12,132
CSE0001017,2008-08-05,11
CSE0001018,2012-10-12,154
CSE0001019,2004-10-21,153
CSE0001020,2020-04-16,149
CSE0001021,2009-02-01,147
CSE0001022,2006-04-15,164
CSE0001023,2000-10-26,73
CSE0001024,2017-06-27,49
CSE0001025,2020-07-14,86
CSE0001026,2003-10-05,41
CSE0001027,2016-12-31,73
CSE0001028,2011-10-14,155
CSE0001029,2007-12-23,7
CSE0001030,2000-09-22,68
CSE0001031,2021-05-26,38
CSE0001032,2022-03-15,160
CSE0001033,2020-06-23,84
CSE0001034,2005-11-25,61
CSE0001035,2008-02-02,70
CSE0001036,2014-03-27,82
CSE0001037,2008-12-27,141
CSE0001038,2007-07-26,56
CSE0001039,2003-08-20,69
CSE0001040,2015-11-08,96
CSE0001041,2009-06-04,110
CSE0001042,2007-12-01,37
CSE0001043,2003-08-04,150
CSE0001044,2004-02-22,152
CSE0001045,2012-09-18,137
CSE0001046,2008-03-01,137
CSE0001047,2014-10-22,129
CSE0001048,2021-09-14,149
CSE0001049,2005-06-18,91
CSE0001050,2022-01-22,11
CSE0001051,2010-06-07,43
CSE0001052,2006-11-13,138
CSE0001053,2006-10-03,32
CSE0001054,2008-08-17,63
CSE0001055,2012-01-08,59
CSE0001056,2021-07-27,44
CSE0001057,2000-05-02,100
CSE0001058,2003-02-20,54
CSE0001059,2019-05-16,28
CSE0001060,2001-06-23,85
CSE0001061,2008-03-25,137
CSE0001062,2003-04-07,81
CSE0001063,2017-10-09,68
CSE0001064,2012-09-05,115
CSE0001065,2011-04-17,13
CSE0001066,2014-04-10,80
CSE0001067,2013-09-15,136
CSE0001068,2017-10-24,159
CSE0001069,2003-03-25,34
CSE0001070,2009-01-20,20
CSE0001071,2011-03-23,36
CSE0001072,2021-11-01,79
CSE0001073,2003-06-23,7
CSE0001074,2009-09-27,113
CSE0001075,2007-11-25,12
CSE0001076,2002-11-20,94
CSE0001077,2010-09-01,159
CSE0001078,2014-10-04,158
CSE0001079,2010-08-07,136
CSE0001080,2009-08-26,74
CSE0001081,2008-08-23,140
CSE0001082,2020-03-13,14
CSE0001083,2020-12-01,151
CSE0001084,2001-09-07,63
CSE0001085,2006-06-15,76
CSE0001086,2016-06-08,124
CSE0001087,2006-11-03,65
CSE0001088,2020-10-15,49
CSE0001089,2020-10-19,114
CSE0001090,2022-02-02,37
CSE0001091,2002-05-25,70
CSE0001092,2018-04-26,48
CSE0001093,2010-12-09,64
CSE0001094,2013-11-01,97
CSE0001095,2007-11-09,39
CSE0001096,2014-01-09,83
CSE0001097,2017-03-15,64
CSE0001098,2019-12-23,35
CSE0001099,2000-05-05,84
CSE0001100,2009-10-18,111
CSE0001101,2007-05-31,165
CSE0001102,2001-04-18,140
CSE0001103,2003-12-10,85
CSE0001104,2005-10-31,165
CSE0001105,2018-03-30,4
CSE0001106,2015-12-09,72
CSE0001107,2003-09-24,131
CSE0001108,2011-12-16,79
CSE0001109,2002-08-10,107
CSE0001110,2001-10-19,105
CSE0001111,2006-02-21,166
CSE0001112,2019-09-12,22
CSE0001113,2015-02-03,29
CSE0001114,2019-05-06,150
CSE0001115,2011-03-31,20
CSE0001116,2019-09-04,60
CSE0001117,2019-09-24,36
CSE0001118,2015-12-27,59
CSE0001119,2010-02-05,121
CSE0001120,2015-01-01,112
CSE0001121,2015-10-05,79
CSE0001122,2001-07-26,109
CSE0001123,2010-08-29,167
CSE0001124,2006-12-05,104
CSE0001125,2016-06-11,148
CSE0001126,2017-12-13,142
CSE0001127,2010-08-29,23
CSE0001128,2022-03-02,84
CSE0001129,2017-01-21,71
CSE0001130,2018-02-28,155
CSE0001131,2012-11-30,119
CSE0001132,2004-08-25,62
CSE0001133,2018-05-23,80
CSE0001134,2014-09-12,54
CSE0001135,2012-05-14,130
CSE0001136,2008-08-07,89
CSE0001137,2017-05-14,77
CSE0001138,2017-10-16,100
CSE0001139,2009-06-07,80
CSE0001140,2004-05-21,141
CSE0001141,2001-09-04,22
CSE0001142,2003-07-24,55
CSE0001143,2006-03-08,123
CSE0001144,2003-11-19,156
CSE0001145,2002-07-01,26
CSE0001146,2009-07-11,142
CSE0001147,2014-03-16,159
CSE0001148,2011-10-19,118
CSE0001149,2001-06-11,69
CSE0001150,2014-12-09,162
CSE0001151,2020-07-24,167
CSE0001152,2018-09-23,30
CSE0001153,2011-02-15,128
CSE0001154,2000-11-29,15
CSE0001155,2013-09-03,41
CSE0001156,2009-01-24,108
CSE0001157,2006-08-14,44
CSE0001158,2013-03-24,105
CSE0001159,2017-12-18,92
CSE0001160,2016-05-14,65
CSE0001161,2019-09-04,1
CSE0001162,2003-06-27,66
CSE0001163,2002-05-23,165
CSE0001164,2015-05-17,50
CSE0001165,2013-11-18,71
CSE0001166,2018-03-20,117
CSE0001167,2014-02-14,155
CSE0001168,2006-02-10,82
CSE0001169,2006-08-07,132
CSE0001170,2007-08-25,134
CSE0001171,2002-10-31,92
CSE0001172,2019-09-01,53
CSE0001173,2013-02-27,140
CSE0001174,2015-09-16,91
CSE0001175,2004-12-27,22
CSE0001176,2012-05-11,153
CSE0001177,2007-01-09,116
CSE0001178,2005-08-19,148
CSE0001179,2016-01-30,15
CSE0001180,2014-03-29,137
CSE0001181,2021-10-15,95
CSE0001182,2004-04-13,84
CSE0001183,2020-11-02,35
CSE0001184,2005-02-18,119
CSE0001185,2018-12-01,15
CSE0001186,2005-06-27,40
CSE0001187,2017-05-14,7
CSE0001188,2008-09-05,80
CSE0001189,2008-01-08,21
CSE0001190,2006-02-13,137
CSE0001191,2011-10-26,68
CSE0001192,2017-04-17,102
CSE0001193,2015-04-07,41
CSE0001194,2013-02-12,4
CSE0001195,2006-07-28,131
CSE0001196,2008-03-26,27
CSE0001197,2017-04-25,46
CSE0001198,2003-09-16,126
CSE0001199,2012-08-24,111
CSE0001200,2015-03-11,11
CSE0001201,2008-04-28,162
CSE0001202,2002-06-26,117
CSE0001203,2002-04-29,155
CSE0001204,2008-06-22,19
CSE0001205,2014-12-28,125
CSE0001206,2011-04-05,121
CSE0001207,2008-01-18,106
CSE0001208,2019-01-15,17
CSE0001209,2006-07-03,33
CSE0001210,2002-11-02,61
CSE0001211,2007-12-01,78
CSE0001212,2015-05-19,91
CSE0001213,2004-02-10,153
CSE0001214,2014-07-28,18
CSE0001215,2006-09-10,54
CSE0001216,2020-09-01,94
CSE0001217,2014-11-15,152
CSE0001218,2011-01-30,152
CSE0001219,2015-09-02,137
CSE0001220,2003-11-09,93
CSE0001221,2000-03-31,167
CSE0001222,2005-06-13,4
CSE0001223,2011-11-05,61
CSE0001224,2019-09-21,89
CSE0001225,2000-03-07,20
CSE0001226,2007-02-09,21
CSE0001227,2013-08-21,158
CSE0001228,2019-12-11,93
CSE0001229,2020-09-18,73
CSE0001230,2014-04-13,162
CSE0001231,2020-07-17,31
CSE0001232,2010-08-13,28
CSE0001233,2003-01-07,67
CSE0001234,2016-05-08,146
CSE0001235,2004-09-01,128
CSE0001236,2017-09-01,159
CSE0001237,2017-02-05,106
CSE0001238,2018-09-06,13
CSE0001239,2002-02-11,100
CSE0001240,2021-07-06,162
CSE0001241,2018-04-26,118
CSE0001242,2004-11-08,40
CSE0001243,2015-03-11,15
CSE0001244,2018-06-07,69
CSE0001245,2006-01-03,9
CSE0001246,2004-07-18,111
CSE0001247,2015-06-28,52
CSE0001248,2014-01-01,71
CSE0001249,2021-07-04,127
CSE0001250,2017-02-21,115
CSE0001251,2003-05-27,74
CSE0001252,2006-08-23,120
CSE0001253,2021-10-01,25
CSE0001254,2015-11-28,51
CSE0001255,2007-08-30,153
CSE0001256,2021-03-30,104
CSE0001257,2019-10-03,73
CSE0001258,2014-05-15,74
CSE0001259,2003-04-16,75
CSE0001260,2003-04-06,152
CSE0001261,2016-12-23,84
CSE0001262,2006-10-12,60
CSE0001263,2013-11-11,108
CSE0001264,2016-04-06,82
CSE0001265,2022-03-09,139
CSE0001266,2011-11-04,90
CSE0001267,2020-07-19,148
CSE0001268,2008-05-04,123
CSE0001269,2016-07-01,67
CSE0001270,2000-08-31,93
CSE0001271,2019-10-30,129
CSE0001272,2008-08-19,73
CSE0001273,2010-07-27,132
CSE0001274,2007-08-26,79
CSE0001275,2008-08-08,44
CSE0001276,2019-04-02,161
CSE0001277,2006-03-17,144
CSE0001278,2010-10-04,122
CSE0001279,2005-03-19,11
CSE0001280,2011-12-14,63
CSE0001281,2003-01-02,83
CSE0001282,2009-07-01,26
CSE0001283,2007-06-26,60
CSE0001284,2019-10-06,134
CSE0001285,2006-05-23,61
CSE0001286,2000-03-24,89
CSE0001287,2019-08-15,143
CSE0001288,2020-03-14,165
CSE0001289,2001-06-06,93
CSE0001290,2008-06-01,27
CSE0001291,2013-02-16,77
CSE0001292,2004-10-30,65
CSE0001293,2015-02-13,69
CSE0001294,2003-07-17,93
CSE0001295,2020-08-16,37
CSE0001296,2018-04-04,4
CSE0001297,2008-12-10,86
CSE0001298,2009-04-01,65
CSE0001299,2005-06-22,146
CSE0001300,2015-10-26,76
CSE0001301,2006-09-16,30
CSE0001302,2019-02-19,137
CSE0001303,2017-09-03,161
CSE0001304,2014-07-26,146
CSE0001305,2017-08-31,130
CSE0001306,2001-11-30,86
CSE0001307,2002-01-18,96
CSE0001308,2016-09-30,120
CSE0001309,2019-02-09,137
CSE0001310,2000-12-30,150
CSE0001311,2020-07-21,137
CSE0001312,2000-01-26,89
CSE0001313,2004-09-17,124
CSE0001314,2018-10-24,153
CSE0001315,2001-02-17,153
CSE0001316,2016-07-30,122
CSE0001317,2018-09-16,86
CSE0001318,2016-05-10,38
CSE0001319,2021-11-14,104
CSE0001320,2013-12-06,94
CSE0001321,2015-10-26,76
CSE0001322,2012-06-21,78
CSE0001323,2005-06-13,116
CSE0001324,2011-08-17,59
CSE0001325,2021-03-10,7
CSE0001326,2002-06-06,81
CSE0001327,2001-05-12,76
CSE0001328,2018-05-04,107
CSE0001329,2015-05-24,133
CSE0001330,2002-05-03,107
CSE0001331,2001-09-09,117
CSE0001332,2008-01-25,142
CSE0001333,2008-04-04,76
CSE0001334,2020-05-04,95
CSE0001335,2010-01-01,159
CSE0001336,2014-10-03,143
CSE0001337,2022-03-09,35
CSE0001338,2019-07-02,98
CSE0001339,2014-05-05,159
CSE0001340,2015-12-16,133
CSE0001341,2010-11-07,73
CSE0001342,2000-11-05,73
CSE0001343,2002-02-28,151
CSE0001344,2004-08-05,43
CSE0001345,2009-05-26,39
CSE0001346,2011-08-25,94
CSE0001347,2000-08-24,128
CSE0001348,2011-12-11,158
CSE0001349,2002-02-18,149
CSE0001350,2003-08-09,35
CSE0001351,2014-11-09,94
CSE0001352,2001-09-06,161
CSE0001353,2011-11-26,26
CSE0001354,2009-01-16,104
CSE0001355,2012-03-27,153
CSE0001356,2003-07-21,29
CSE0001357,2011-01-01,39
CSE0001358,2007-07-29,69
CSE0001359,2008-08-25,93
CSE0001360,2006-03-02,157
CSE0001361,2006-10-27,89
CSE0001362,2011-06-14,12
CSE0001363,2020-10-21,27
CSE0001364,2003-12-09,89
CSE0001365,2005-05-27,145
CSE0001366,2002-09-22,87
CSE0001367,2001-08-17,100
CSE0001368,2019-08-18,52
CSE0001369,2005-12-26,46
CSE0001370,2006-08-12,39
CSE0001371,2015-02-17,111
CSE0001372,2004-06-17,105
CSE0001373,2011-09-01,70
CSE0001374,2009-06-15,43
CSE0001375,2007-10-31,140
CSE0001376,2018-09-13,51
CSE0001377,2009-10-13,150
CSE0001378,2021-02-19,72
CSE0001379,2015-10-02,49
CSE0001380,2012-05-04,163
CSE0001381,2000-08-20,55
CSE0001382,2010-02-22,156
CSE0001383,2001-08-15,106
CSE0001384,2013-07-03,116
CSE0001385,2012-05-05,60
CSE0001386,2019-02-23,160
CSE0001387,2011-01-11,19
CSE0001388,2003-09-03,69
CSE0001389,2005-12-13,92
CSE0001390,2015-07-21,61
CSE0001391,2005-02-11,89
CSE0001392,2022-01-09,165
CSE0001393,2016-03-05,77
CSE0001394,2019-07-30,34
CSE0001395,2020-07-02,69
CSE0001396,2010-11-12,31
CSE0001397,2016-10-12,76
CSE0001398,2003-01-29,106
CSE0001399,2013-01-06,61
CSE0001400,2005-06-13,68
CSE0001401,2015-03-18,147
CSE0001402,2014-10-24,112
CSE0001403,2012-04-07,123
CSE0001404,2014-09-09,160
CSE0001405,2006-02-11,120
CSE0001406,2006-02-06,33
CSE0001407,2020-07-05,128
CSE0001408,2008-08-19,103
CSE0001409,2012-06-14,152
CSE0001410,2002-11-23,58
CSE0001411,2000-11-18,121
CSE0001412,2014-06-08,85
CSE0001413,2018-01-27,143
CSE0001414,2001-02-14,99
CSE0001415,2020-02-21,66
CSE0001416,2010-02-28,125
CSE0001417,2019-09-01,5
CSE0001418,2004-06-23,74
CSE0001419,2003-03-04,149
CSE0001420,2011-09-04,58
CSE0001421,2001-11-14,71
CSE0001422,2000-01-25,89
CSE0001423,2003-11-16,83
CSE0001424,2015-05-17,99
CSE0001425,2018-08-18,119
CSE0001426,2013-11-02,87
CSE0001427,2003-07-18,2
CSE0001428,2010-10-24,119
CSE0001429,2012-02-05,135
CSE0001430,2010-10-23,107
CSE0001431,2005-07-31,99
CSE0001432,2001-01-29,78
CSE0001433,2008-12-16,28
CSE0001434,2006-08-04,29
CSE0001435,2001-06-05,94
CSE0001436,2007-04-25,147
CSE0001437,2014-09-13,76
CSE0001438,2008-12-13,123
CSE0001439,2004-05-17,39
CSE0001440,2014-12-25,12
CSE0001441,2021-12-02,71
CSE0001442,2012-09-28,67
CSE0001443,2020-07-15,60
CSE0001444,2008-09-27,2
CSE0001445,2014-10-27,149
CSE0001446,2009-08-03,165
CSE0001447,2020-05-13,103
CSE0001448,2006-12-06,143
CSE0001449,2017-04-11,22
CSE0001450,2008-08-19,125
CSE0001451,2016-12-08,33
CSE0001452,2003-04-16,160
CSE0001453,2011-12-19,61
CSE0001454,2015-10-15,21
CSE0001455,2011-06-16,38
CSE0001456,2014-03-14,124
CSE0001457,2018-12-30,120
CSE0001458,2015-05-16,89
CSE0001459,2014-10-21,21
CSE0001460,2001-06-16,150
CSE0001461,2013-06-28,60
CSE0001462,2020-12-27,124
CSE0001463,2000-10-07,125
CSE0001464,2009-12-24,40
CSE0001465,2001-06-17,104
CSE0001466,2010-03-23,5
CSE0001467,2003-08-06,63
CSE0001468,2013-06-29,12
CSE0001469,2009-04-11,54
CSE0001470,2009-04-29,39
CSE0001471,2015-11-26,138
CSE0001472,2000-02-02,2
CSE0001473,2006-02-22,152
CSE0001474,2001-06-06,43
CSE0001475,2006-08-03,50
CSE0001476,2022-01-17,147
CSE0001477,2019-01-16,127
CSE0001478,2000-09-10,75
CSE0001479,2000-02-17,117
CSE0001480,2015-11-01,109
CSE0001481,2017-01-23,107
CSE0001482,2002-12-14,26
CSE0001483,2005-12-13,45
CSE0001484,2020-01-18,111
CSE0001485,2013-12-15,150
CSE0001486,2017-12-26,37
CSE0001487,2001-04-11,74
CSE0001488,2007-08-12,49
CSE0001489,2007-04-27,88
CSE0001490,2017-01-09,152
CSE0001491,2020-08-30,115
CSE0001492,2008-03-11,72
CSE0001493,2014-05-27,110
CSE0001494,2008-02-18,132
CSE0001495,2019-01-05,101
CSE0001496,2005-06-09,61
CSE0001497,2010-11-11,62
CSE0001498,2014-03-02,32
CSE0001499,2021-03-23,12
CSE0001500,2008-01-15,128
CSE0001501,2012-07-29,103
CSE0001502,2001-08-08,38
CSE0001503,2008-05-04,148
CSE0001504,2002-08-04,53
CSE0001505,2001-12-07,128
CSE0001506,2018-02-13,6
CSE0001507,2013-12-28,144
CSE0001508,2015-12-05,102
CSE0001509,2004-08-09,26
CSE0001510,2014-04-14,54
CSE0001511,2001-10-10,51
CSE0001512,2005-12-07,25
CSE0001513,2013-08-05,78
CSE0001514,2000-02-02,164
CSE0001515,2008-12-06,165
CSE0001516,2013-01-05,164
CSE0001517,2000-06-12,120
CSE0001518,2003-05-13,147
CSE0001519,2008-11-01,140
CSE0001520,2021-01-03,5
CSE0001521,2005-10-09,86
CSE0001522,2001-05-19,73
CSE0001523,2018-02-16,50
CSE0001524,2005-08-07,124
CSE0001525,2004-01-24,141
CSE0001526,2007-08-01,4
CSE0001527,2009-08-16,22
CSE0001528,2021-10-04,48
CSE0001529,2007-11-23,41
CSE0001530,2002-11-09,96
CSE0001531,2011-02-03,116
CSE0001532,2012-09-11,8
CSE0001533,2001-10-02,142
CSE0001534,2013-02-01,23
CSE0001535,2019-06-19,70
CSE0001536,2000-02-09,22
CSE0001537,2002-12-04,43
CSE0001538,2011-07-23,35
CSE0001539,2021-06-09,9
CSE0001540,2000-03-22,104
CSE0001541,2015-12-27,157
CSE0001542,2018-09-05,64
CSE0001543,2008-03-24,29
CSE0001544,2009-09-02,35
CSE0001545,2001-02-12,89
CSE0001546,2018-02-28,125
CSE0001547,2010-10-08,79
CSE0001548,2015-08-25,40
CSE0001549,2009-11-30,67
CSE0001550,2007-04-20,16
CSE0001551,2013-11-25,157
CSE0001552,2007-05-27,62
CSE0001553,2007-06-01,96
CSE0001554,2013-02-28,118
CSE0001555,2016-02-29,162
CSE0001556,2009-09-21,37
CSE0001557,2020-03-03,104
CSE0001558,2005-03-25,86
CSE0001559,2005-06-06,100
CSE0001560,2014-04-08,78
CSE0001561,2006-11-16,59
CSE0001562,2004-05-05,90
CSE0001563,2000-06-18,21
CSE0001564,2009-01-15,75
CSE0001565,2008-12-30,42
CSE0001566,2020-08-29,53
CSE0001567,2017-03-08,108
CSE0001568,2002-07-08,121
CSE0001569,2001-05-30,51
CSE0001570,2015-05-31,56
CSE0001571,2013-12-29,52
CSE0001572,2004-02-15,8
CSE0001573,2000-05-22,121
CSE0001574,2020-03-06,1
CSE0001575,2017-08-08,46
CSE0001576,2003-09-30,35
CSE0001577,2009-01-15,140
CSE0001578,2015-09-20,36
CSE0001579,2021-11-15,69
CSE0001580,2004-10-13,34
CSE0001581,2003-11-22,27
CSE0001582,2020-07-26,156
CSE0001583,2006-02-05,149
CSE0001584,2019-02-28,127
CSE0001585,2022-01-10,32
CSE0001586,2018-12-15,81
CSE0001587,2002-05-29,115
CSE0001588,2007-08-11,148
CSE0001589,2013-01-01,60
CSE0001590,2020-10-21,110
CSE0001591,2015-03-14,67
CSE0001592,2003-07-20,77
CSE0001593,2010-10-16,71
CSE0001594,2022-01-20,157
CSE0001595,2001-02-24,65
CSE0001596,2003-10-23,124
CSE0001597,2015-10-28,20
CSE0001598,2018-08-03,50
CSE0001599,2004-05-01,3
CSE0001600,2016-10-04,79
CSE0001601,2004-09-03,84
CSE0001602,2001-07-05,1
CSE0001603,2003-10-02,64
CSE0001604,2017-08-16,62
CSE0001605,2005-03-13,94
CSE0001606,2005-11-15,88
CSE0001607,2007-05-22,111
CSE0001608,2001-07-29,32
CSE0001609,2001-04-01,146
CSE0001610,2015-07-18,70
CSE0001611,2004-04-01,50
CSE0001612,2011-09-20,161
CSE0001613,2019-01-23,56
CSE0001614,2007-08-19,68
CSE0001615,2021-07-05,24
CSE0001616,2020-06-22,31
CSE0001617,2013-12-29,102
CSE0001618,2018-12-25,122
CSE0001619,2013-08-17,160
CSE0001620,2003-11-05,6
CSE0001621,2002-10-16,132
CSE0001622,2021-08-15,128
CSE0001623,2007-04-17,128
CSE0001624,2010-06-17,69
CSE0001625,2021-02-04,123
CSE0001626,2019-09-16,31
CSE0001627,2000-02-03,64
CSE0001628,2013-07-28,32
CSE0001629,2019-08-24,96
CSE0001630,2002-02-09,164
CSE0001631,2019-03-15,22
CSE0001632,2019-06-18,79
CSE0001633,2019-12-19,132
CSE0001634,2005-01-27,114
CSE0001635,2002-01-08,165
CSE0001636,2010-03-15,63
CSE0001637,2021-11-28,17
CSE0001638,2003-03-11,124
CSE0001639,2015-05-26,128
CSE0001640,2009-10-23,95
CSE0001641,2006-11-28,41
CSE0001642,2018-02-08,101
CSE0001643,2007-07-02,5
CSE0001644,2001-05-26,3
CSE0001645,2014-03-31,161
CSE0001646,2007-07-31,69
CSE0001647,2020-06-07,84
CSE0001648,2011-03-03,61
CSE0001649,2008-08-02,68
CSE0001650,2004-05-26,63
CSE0001651,2017-03-09,124
CSE0001652,2014-09-19,23
CSE0001653,2014-11-24,68
CSE0001654,2006-03-24,160
CSE0001655,2003-08-24,26
CSE0001656,2003-10-22,125
CSE0001657,2002-11-20,65
CSE0001658,2001-08-09,23
CSE0001659,2011-12-29,99
CSE0001660,2016-05-10,89
CSE0001661,2010-02-23,135
CSE0001662,2021-04-07,8
CSE0001663,2016-01-05,7
CSE0001664,2014-12-01,79
CSE0001665,2013-10-12,99
CSE0001666,2005-01-06,36
CSE0001667,2018-07-29,97
CSE0001668,2015-03-27,21
CSE0001669,2011-09-04,117
CSE0001670,2013-06-09,68
CSE0001671,2000-05-23,129
CSE0001672,2006-06-11,49
CSE0001673,2010-04-24,32
CSE0001674,2012-06-27,103
CSE0001675,2017-08-10,59
CSE0001676,2021-06-25,30
CSE0001677,2003-04-05,84
CSE0001678,2020-11-20,84
CSE0001679,2020-11-29,137
CSE0001680,2009-06-28,28
CSE0001681,2005-01-17,123
CSE0001682,2008-10-25,28
CSE0001683,2021-06-08,101
CSE0001684,2000-10-16,26
CSE0001685,2012-10-15,134
CSE0001686,2003-01-05,121
CSE0001687,2002-08-08,139
CSE0001688,2013-05-31,144
CSE0001689,2012-01-01,81
CSE0001690,2010-07-06,30
CSE0001691,2006-10-15,126
CSE0001692,2020-11-30,55
CSE0001693,2010-01-25,94
CSE0001694,2021-04-27,22
CSE0001695,2006-09-13,158
CSE0001696,2017-07-31,60
CSE0001697,2008-07-02,150
CSE0001698,2002-06-29,74
CSE0001699,2001-12-13,132
CSE0001700,2010-10-08,130
CSE0001701,2017-01-08,37
CSE0001702,2003-09-12,25
CSE0001703,2015-04-03,53
CSE0001704,2004-12-14,29
CSE0001705,2012-12-18,80
CSE0001706,2005-09-25,7
CSE0001707,2021-03-29,41
CSE0001708,2019-02-24,132
CSE0001709,2011-12-13,77
CSE0001710,2004-08-21,96
CSE0001711,2002-01-09,78
CSE0001712,2006-09-16,80
CSE0001713,2008-05-13,93
CSE0001714,2017-11-18,100
CSE0001715,2010-01-24,83
CSE0001716,2012-08-08,64
CSE0001717,2019-07-28,106
CSE0001718,2002-06-18,152
CSE0001719,2022-01-30,22
CSE0001720,2016-03-06,37
CSE0001721,2003-03-02,7
CSE0001722,2017-07-22,115
CSE0001723,2002-04-02,103
CSE0001724,2002-03-08,29
CSE0001725,2007-08-22,64
CSE0001726,2001-10-31,26
CSE0001727,2014-07-15,28
CSE0001728,2019-06-15,17
CSE0001729,2019-09-17,105
CSE0001730,2011-09-10,104
CSE0001731,2016-09-27,154
CSE0001732,2007-07-27,126
CSE0001733,2015-05-02,145
CSE0001734,2011-01-29,46
CSE0001735,2008-12-25,11
CSE0001736,2020-08-24,88
CSE0001737,2007-02-08,127
CSE0001738,2009-08-20,50
CSE0001739,2000-09-26,42
CSE0001740,2005-08-04,42
CSE0001741,2003-04-19,20
CSE0001742,2000-05-27,5
CSE0001743,2017-09-05,83
CSE0001744,2003-04-16,112
CSE0001745,2021-06-12,69
CSE0001746,2002-12-17,69
CSE0001747,2020-07-04,72
CSE0001748,2006-03-10,167
CSE0001749,2002-12-11,113
